426.06038538461	103.875127588378
493.380322954634	570.462140997395
309.675739866713	930.788549624765
269.027749196132	120.91252250418
77.8275834427746	175.352310734148
282.656985493076	440.873981642232
423.971550891679	866.225105300592
59.4350839726454	932.667121411444
428.427027832055	826.265550181612
166.875439605204	430.985451547889
292.164877398368	201.022075595967
506.050528321734	473.081226379241
212.470730498184	691.56260135113
167.545555936397	363.675848628842
57.5487377776084	344.66670710446
480.921743988873	534.327352191164
98.3624881557306	201.769181616141
21.2642629146634	612.299516424559
202.632717277479	256.559216628554
204.917602171031	559.596654656222
460.894989887928	535.605733739542
89.6652287291532	277.259906672661
141.60227867407	865.982646615471
339.413748149278	427.464160884362
430.937930577021	124.905075926143
310.852213629545	334.704143132419
435.749185132009	592.263514656268
246.497209906993	871.258534598667
200.929054360822	50.1841810492961
234.888624013589	605.350897503911
3.10287800757316	477.012690760515
17.3238760188335	638.230494254799
408.448159533401	494.216640951414
359.341550963622	58.6966267528947
22.5605866367457	580.40228809959
185.939424645006	540.39050151314
499.977395977149	202.962734761077
464.290396792549	597.624552570811
469.222099908041	53.1163823500839
346.328958498387	20.4959122680839
292.669704704828	21.2501292244281
383.09101668945	817.986680609262
72.3024986005233	957.655734451721
110.0721810126	167.87754451338
423.472815177775	413.323382814828
444.352014063445	43.5300770459029
316.497034486304	56.1935481647814
74.4820162888968	391.690132334747
9.07984823602327	278.971887163364
406.441119578922	308.808355664987
192.980177812065	712.871386975399
447.704743556151	222.778658342834
480.718627987703	194.979604245028
250.831153156704	168.555136296862
360.011578252289	302.205806766021
78.0099025701996	724.654987854703
475.950013580491	569.482090427701
239.635323866431	639.314139167676
502.216177709086	625.658836167109
195.690842998339	679.663335616658
329.964855424859	959.277734891876
507.541825473007	636.682655214748
357.990325308561	783.685724905478
328.07254787594	14.5579480359188
189.753236301185	620.265690169983
292.455304229436	816.248444045879
225.26429494299	483.181322338599
418.087550476975	6.61161895306199
475.172057357765	438.157126041457
330.561498599678	661.241722002925
366.597092321945	131.660059157276
461.264698955506	49.0589661950298
355.926589951135	203.788831683618
435.845549194072	275.057657488172
435.570461407009	431.001450343336
53.2431002448273	389.049828237622
314.274678455027	206.165208221039
72.0204776685085	794.09799120025
101.095431950117	335.620054035729
274.149324325895	189.271147656311
144.367857826585	494.139515939104
294.741606144691	44.9409329715593
441.457864889852	546.518825233217
293.581717877668	838.736451061763
516.823099738895	273.587685335583
308.139930570494	241.78101225655
175.89060581891	744.612529807605
299.776125938992	500.816814682578
259.776747350814	795.344441346421
163.010588159802	785.968166290815
126.245892000339	233.843559162703
355.328012986971	319.595551374349
350.923086950228	950.279471298823
429.367922021669	315.27821617651
126.439836773473	208.216744171303
89.5975747852386	417.242064647239
280.748996006795	347.348760897328
255.468294693436	505.849297604471
495.315915254884	381.805975676665
471.945371437514	950.614938021892
175.020684495579	204.912579013495
75.7616213857468	187.2822937126
417.081464444004	363.617649348409
312.01777426556	843.503548735295
458.998944465143	938.169826615547
341.082460094522	92.4754222353314
131.744332879728	933.435119474564
396.459783433686	568.065325403109
114.356900524661	436.264053621971
70.6648818687431	471.212922312426
223.416912573037	382.673789159389
312.157746555011	649.08517467014
188.956839961061	207.299554975445
336.753145997957	563.499328076528
125.931669670037	81.9086997365287
183.26863916677	436.191706304583
396.95692828237	250.890901479431
278.544432506941	910.301243568182
226.101110393152	517.99996043498
492.144738000717	106.888390730315
468.233028511943	843.799642355862
10.7025294639983	708.685343504972
432.706209183544	735.911702220754
237.771043191365	953.83255162698
14.91635118896	763.054176680835
157.724209195716	63.506192612339
260.046998563116	896.505320491873
510.201259127318	825.487088384923
411.658055834238	24.1520839535496
298.773150105042	560.222268041209
270.422425583351	912.806589811304
290.160297189543	20.5502763399342
248.202900799261	620.489591097121
36.0594494418283	262.774415331245
219.329263845746	220.59758162801
127.140957171029	404.898458055584
339.385305095701	823.723705665715
121.759673881361	520.457675051582
272.479345702384	204.7567549896
90.8290386629429	793.206698574326
157.467630228722	753.672710060076
237.215311138358	817.743481872227
63.6249365217233	454.900853975712
347.084585320275	599.497972867731
326.841673333904	78.270598723345
177.932195176554	294.039318911341
11.410001110235	106.251109998558
482.493237040389	37.0363441228924
356.008550436883	488.41663993536
128.971243985195	714.229970283243
88.9468059181355	695.191021248956
358.03960602501	364.774038783615
2.72185752008231	889.864519907031
472.683131209283	340.285892872535
465.49230933552	63.9195896448502
270.914987432405	509.260900713007
22.9512098720122	385.972259911175
507.984645193	810.466448478041
390.923572891995	663.567049961111
251.81005512587	877.395671464657
289.374268216535	617.523465940035
461.425615192125	250.783300441733
159.051628614115	327.57645765594
205.933187121051	124.82473238739
290.569418264938	958.000605372141
17.8642016173928	566.495810029557
358.70244143629	269.989090321768
27.4290780867284	493.881577913462
211.137233047747	79.9735623196216
129.548613358895	689.777053757056
153.822230105889	317.040099388008
416.736831718425	635.644070177603
489.033280140215	812.662299206664
498.140332786124	497.935741689311
289.053911704244	55.1506405533821
132.157277341262	267.474719096125
224.461251266746	628.394762487885
224.832498241839	311.917871893617
321.285536933669	490.993881246363
138.187221121398	856.116208215461
111.344534300364	701.6233220985
365.800128819177	403.612129340687
242.804065373233	299.154164789136
382.07040586765	540.877909923208
412.102172964689	743.944309900219
76.5518274662227	515.320275153493
200.905120299968	257.833989168964
273.903111922052	199.649686475614
130.267556295938	301.68307583489
110.095799012572	720.507797313406
140.150194443705	307.674567299318
129.024447260202	405.966958455369
201.761822530921	431.493386777904
439.559298703846	215.085804463168
23.8476135711694	535.026989831119
154.250353378831	911.296128694645
231.786084038323	39.3606721566665
406.553731143555	289.867443466198
254.304998264164	587.687484656156
117.317469425807	319.040005044204
392.90322373531	100.956533821603
355.816789157266	838.895335650626
63.3443851866189	102.183732985105
300.426934571234	747.326871167721
482.093918848739	725.939548568413
164.105014222425	406.978376826958
66.6092461418429	929.45480919823
214.110814473997	677.137076585348
161.705379808385	265.046907110629
323.672902188271	569.630468432938
448.687650069765	829.793498404769
15.4978938125812	873.69928785124
185.681406073763	507.979993879384
444.579109010127	211.369193864988
312.579263286159	525.591221487114
252.17193686543	880.001071433385
424.803250031663	763.987598436202
367.620560925696	541.965379529092
433.533956031695	23.5087216462989
448.094516000403	938.480886908067
91.6412163826587	424.747219561412
239.172797364025	942.419082287582
133.876448753896	788.955789256093
